Mã,Tên,Tên Tiếng Anh,Cấp,Mã TP,Tình/ Thành Phố,Nghị định
01,Thành phố Hà Nội,,Thành phố Trung ương,,,
08110,Xã Hiền Lương,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08113,Xã Yên Kỳ,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08134,Xã Văn Lang,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08143,Xã Vĩnh Chân,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08152,Xã Thanh Ba,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08173,Xã Quảng Yên,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08203,Xã Hoàng Cương,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08209,Xã Đông Thành,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08218,Xã Chí Tiên,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08227,Xã Liên Minh,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08230,Xã Phù Ninh,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08236,Xã Phú Mỹ,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08245,Xã Trạm Thản,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08254,Xã Dân Chủ,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08275,Xã Bình Phú,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08290,Xã Yên Lập,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08296,Xã Sơn Lương,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08305,Xã Xuân Viên,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08311,Xã Trung Sơn,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08323,Xã Thượng Long,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08338,Xã Minh Hòa,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08341,Xã Cẩm Khê,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08344,Xã Tiên Lương,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08377,Xã Vân Bán,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08398,Xã Phú Khê,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08416,Xã Hùng Việt,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08431,Xã Đồng Lương,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08434,Xã Tam Nông,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08443,Xã Hiền Quan,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08467,Xã Vạn Xuân,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08479,Xã Thọ Văn,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08494,Xã Lâm Thao,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08500,Xã Xuân Lũng,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08515,Xã Hy Cương,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08521,Xã Phùng Nguyên,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08527,Xã Bản Nguyên,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08542,Xã Thanh Sơn,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08545,Xã Thu Cúc,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08560,Xã Lai Đồng,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08566,Xã Tân Sơn,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08584,Xã Võ Miếu,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08590,Xã Xuân Đài,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08593,Xã Minh Đài,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08611,Xã Văn Miếu,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08614,Xã Cự Đồng,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08620,Xã Long Cốc,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08632,Xã Hương Cần,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08635,Xã Khả Cửu,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08656,Xã Yên Sơn,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08662,Xã Đào Xá,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08674,Xã Thanh Thủy,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08686,Xã Tu Vũ,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08707,Phường Vĩnh Yên,,Phường,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08716,Phường Vĩnh Phúc,,Phường,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08740,Phường Phúc Yên,,Phường,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08746,Phường Xuân Hòa,,Phường,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08761,Xã Lập Thạch,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08770,Xã Hợp Lý,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08773,Xã Yên Lãng,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08782,Xã Hải Lựu,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08788,Xã Thái Hòa,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08812,Xã Liên Hòa,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08824,Xã Tam Sơn,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08842,Xã Tiên Lữ,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08848,Xã Sông Lô,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08866,Xã Sơn Đông,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08869,Xã Tam Dương,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08872,Xã Tam Dương Bắc,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08896,Xã Hoàng An,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08905,Xã Hội Thịnh,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08911,Xã Tam Đảo,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08914,Xã Đạo Trù,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08923,Xã Đại Đình,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08935,Xã Bình Nguyên,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08944,Xã Bình Tuyền,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08950,Xã Bình Xuyên,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
08971,Xã Xuân Lãng,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09025,Xã Yên Lạc,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09040,Xã Tề Lỗ,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09043,Xã Tam Hồng,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09052,Xã Nguyệt Đức,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09064,Xã Liên Châu,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09076,Xã Vĩnh Tường,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09079,Xã Vĩnh An,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09100,Xã Vĩnh Hưng,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09106,Xã Vĩnh Thành,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09112,Xã Thổ Tang,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
09154,Xã Vĩnh Phú,,Xã,25,Tỉnh Phú Thọ,Số: 1676/NQ-UBTVQH15; Ngày: 16/06/2025
31,Thành phố Hải Phòng,,Thành phố Trung ương,,,202/2025/QH15 - 12/06/2025
31,Thành phố Hải Phòng,,Thành phố Trung ương,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10507,Phường Thành Đông,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10525,Phường Hải Dương,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10532,Phường Lê Thanh Nghị,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10537,Phường Tân Hưng,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10543,Phường Việt Hòa,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10546,Phường Chí Linh,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10549,Phường Chu Văn An,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10552,Phường Nguyễn Trãi,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10570,Phường Trần Hưng Đạo,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10573,Phường Trần Nhân Tông,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10603,Phường Lê Đại Hành,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10606,Xã Nam Sách,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10615,Xã Hợp Tiến,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10633,Xã Trần Phú,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10642,Xã Thái Tân,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10645,Xã An Phú,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10660,Phường Ái Quốc,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10675,Phường Kinh Môn,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10678,Phường Bắc An Phụ,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10705,Xã Nam An Phụ,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10714,Phường Nhị Chiểu,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10726,Phường Phạm Sư Mạnh,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10729,Phường Trần Liễu,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10744,Phường Nguyễn Đại Năng,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10750,Xã Phú Thái,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10756,Xã Lai Khê,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10792,Xã An Thành,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10804,Xã Kim Thành,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10813,Xã Thanh Hà,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10816,Xã Hà Bắc,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10837,Phường Nam Đồng,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10843,Xã Hà Nam,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10846,Xã Hà Tây,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10882,Xã Hà Đông,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10888,Xã Cẩm Giang,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10891,Phường Tứ Minh,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10903,Xã Cẩm Giàng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10909,Xã Tuệ Tĩnh,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10930,Xã Mao Điền,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10945,Xã Kẻ Sặt,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10966,Xã Bình Giang,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10972,Xã Đường An,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10993,Xã Thượng Hồng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
10999,Xã Gia Lộc,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11002,Phường Thạch Khôi,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11020,Xã Yết Kiêu,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11050,Xã Gia Phúc,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11065,Xã Trường Tân,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11074,Xã Tứ Kỳ,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11086,Xã Đại Sơn,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11113,Xã Tân Kỳ,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11131,Xã Chí Minh,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11140,Xã Lạc Phượng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11146,Xã Nguyên Giáp,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11164,Xã Vĩnh Lại,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11167,Xã Tân An,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11203,Xã Ninh Giang,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11218,Xã Hồng Châu,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11224,Xã Khúc Thừa Dụ,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11239,Xã Thanh Miện,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11242,Xã Nguyễn Lương Bằng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11254,Xã Bắc Thanh Miện,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11257,Xã Hải Hưng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11284,Xã Nam Thanh Miện,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11311,Phường Hồng Bàng,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11329,Phường Ngô Quyền,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11359,Phường Gia Viên,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11383,Phường Lê Chân,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11407,Phường An Biên,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11411,Phường Đông Hải,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11413,Phường Hải An,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11443,Phường Kiến An,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11446,Phường Phù Liễn,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11455,Phường Đồ Sơn,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11473,Phường Bạch Đằng,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11488,Phường Lưu Kiếm,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11503,Xã Việt Khê,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11506,Phường Lê Ích Mộc,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11533,Phường Hòa Bình,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11542,Phường Nam Triệu,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11557,Phường Thiên Hương,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11560,Phường Thủy Nguyên,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11581,Phường An Dương,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11593,Phường An Phong,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11602,Phường Hồng An,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11617,Phường An Hải,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11629,Xã An Lão,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11635,Xã An Trường,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11647,Xã An Quang,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11668,Xã An Khánh,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11674,Xã An Hưng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11680,Xã Kiến Thụy,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11689,Phường Hưng Đạo,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11692,Phường Dương Kinh,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11713,Xã Nghi Dương,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11725,Xã Kiến Minh,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11728,Xã Kiến Hưng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11737,Phường Nam Đồ Sơn,,Phường,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11749,Xã Kiến Hải,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11755,Xã Tiên Lãng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11761,Xã Quyết Thắng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11779,Xã Tân Minh,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11791,Xã Tiên Minh,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11806,Xã Chấn Hưng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11809,Xã Hùng Thắng,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11824,Xã Vĩnh Bảo,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11836,Xã Vĩnh Thịnh,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11842,Xã Vĩnh Thuận,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11848,Xã Vĩnh Hòa,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11875,Xã Vĩnh Hải,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11887,Xã Vĩnh Am,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11911,Xã Nguyễn Bỉnh Khiêm,,Xã,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11914,Đặc khu Cát Hải,,Đặc khu,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
11948,Đặc khu Bạch Long Vĩ,,Đặc khu,31,Thành phố Hải Phòng,Số: 1669/NQ-UBTVQH15; Ngày: 16/06/2025
33,Tỉnh Hưng Yên,,Tỉnh,,,202/2025/QH15 - 12/06/2025
33,Tỉnh Hưng Yên,,Tỉnh,33,Tỉnh Hưng Yên,Số: 1666/NQ-UBTVQH15; Ngày: 16/06/2025
11953,Phường Phố Hiến,,Phường,33,Tỉnh Hưng Yên,Số: 1666/NQ-UBTVQH15; Ngày: 16/06/2025
11977,Xã Tân Hưng,,Xã,33,Tỉnh Hưng Yên,Số: 1666/NQ-UBTVQH15; Ngày: 16/06/2025
